"SOLVEID","TRANSACTIONID","CLOSEID","ORGID","ORGNAME"
"10000002","EN20121031144","100001","203","远信科技"
"10000002","EN20121031145","100001","12","云电同方"
"10000004","EN20121031146","100001","202","昆明能讯"
"10000002","EN20121031147","100001","202","昆明能讯"
"10000003","EN20121031148","100001","203","远信科技"
"10000002","EN20121031149","100001","12","云电同方"
"10000003","EN20121031150","100001","202","昆明能讯"
"10000002","EN20121031151","100001","203","远信科技"
"10000002","EN20121031152","100001","203","远信科技"
"10000003","EN20121031153","100003","12","云电同方"
"10000003","EN20121031154","100001","203","远信科技"
"10000002","EN20121031155","100001","203","远信科技"
"10000002","EN20121031156","100003","12","云电同方"
"10000003","EN20121031156","100003","12","云电同方"
"10000003","EN20121031157","100001","203","远信科技"
"10000002","EN20121031158","100001","202","昆明能讯"
"10000003","EN20121031159","100001","203","远信科技"
"10000002","EN20121031160","100001","12","云电同方"
"10000002","EN20121031161","100001","203","远信科技"
"10000002","EN20121031162","100001","202","昆明能讯"
"10000003","EN20121031163","100003","19","楚雄供电局"
"10000002","EN20121031164","100001","12","云电同方"
"10000002","EN20121031165","100001","202","昆明能讯"
"10000002","EN20121031166","100001","12","云电同方"
"10000002","EN20121031167","100001","203","远信科技"
"10000002","EN20121031168","100001","203","远信科技"
"10000003","EN20121031169","100003","202","昆明能讯"
"10000002","EN20121031170","100003","19","楚雄供电局"
"10000003","EN20121031170","100003","19","楚雄供电局"
"10000002","EN20121031171","100001","12","云电同方"
"10000002","EN20121031172","100001","203","远信科技"
"10000002","EN20121031173","100001","12","云电同方"
"10000002","EN20121031174","100001","12","云电同方"
"10000002","EN20121031175","100001","203","远信科技"
"10000002","EN20121031176","100001","202","昆明能讯"
"10000002","EN20121031177","100001","12","云电同方"
"10000002","EN20121031178","100001","203","远信科技"
"10000003","EN20121031179","100003","202","昆明能讯"
"10000002","EN20121031180","100001","203","远信科技"
"10000002","EN20121031181","100001","12","云电同方"
"10000002","EN20121031182","100001","203","远信科技"
"10000002","EN20121031183","100001","12","云电同方"
"10000002","EN20121031184","100001","203","远信科技"
"10000002","EN20121031185","100001","25","临沧供电局"
"10000002","EN20121031186","100001","12","云电同方"
"10000002","EN20121031187","100001","12","云电同方"
"10000002","EN20121031188","100001","202","昆明能讯"
"10000003","EN20121031189","100001","203","远信科技"
"10000002","EN20121031190","100001","203","远信科技"
"10000002","EN20121031191","100001","203","远信科技"
"10000003","EN20121031194","100003","12","云电同方"
"10000002","EN20121031196","100001","203","远信科技"
"10000002","EN20121031197","100001","12","云电同方"
"10000002","EN20121031198","100001","12","云电同方"
"10000002","EN20121031199","100001","12","云电同方"
"10000002","EN20121031200","100001","12","云电同方"
"10000002","EN20121031201","100001","203","远信科技"
"10000002","EN20121031202","100001","12","云电同方"
"10000002","EN20121031203","100001","203","远信科技"
"10000002","EN20121031204","100001","203","远信科技"
"10000002","EN20121031205","100001","12","云电同方"
"10000002","EN20121031206","100001","203","远信科技"
"10000002","EN20121031207","100001","203","远信科技"
"10000003","EN20121031208","100001","203","远信科技"
"10000002","EN20121031209","100001","12","云电同方"
"10000003","EN20121031210","100001","203","远信科技"
"10000002","EN20121031211","100001","12","云电同方"
"10000002","EN20121031212","100001","203","远信科技"
"10000003","EN20121031213","100003","12","云电同方"
"10000003","EN20121031214","100003","25","临沧供电局"
"10000003","EN20121031215","100003","25","临沧供电局"
"10000002","EN20121031216","100001","25","临沧供电局"
"10000002","EN20121031217","100001","25","临沧供电局"
"10000002","EN20121031218","100001","25","临沧供电局"
"10000002","EN20121031219","100001","203","远信科技"
"10000003","EN20121031220","100003","12","云电同方"
"10000002","EN20121031221","100001","12","云电同方"
"10000002","EN20121031222","100003","12","云电同方"
"10000003","EN20121031222","100003","12","云电同方"
"10000002","EN20121031223","100001","203","远信科技"
"10000002","EN20121031224","100001","203","远信科技"
"10000002","EN20121031225","100001","203","远信科技"
"10000002","EN20121031226","100001","203","远信科技"
"10000002","EN20121031227","100001","203","远信科技"
"10000002","EN20121031228","100001","12","云电同方"
"10000002","EN20121031229","100001","203","远信科技"
"10000002","EN20121031230","100001","202","昆明能讯"
"10000002","EN20121031231","100001","12","云电同方"
"10000002","EN20121031232","100001","203","远信科技"
"10000002","EN20121031233","100001","202","昆明能讯"
"10000003","EN20121031234","100003","12","云电同方"
"10000002","EN20121031235","100001","203","远信科技"
"10000002","EN20121031236","100001","202","昆明能讯"
"10000002","EN20121031237","100001","203","远信科技"
"10000002","EN20121031238","100001","203","远信科技"
"10000002","EN20121031239","100001","203","远信科技"
"10000003","EN20121031240","100003","12","云电同方"
"10000002","EN20121031241","100001","12","云电同方"
"10000003","EN20121031242","100003","12","云电同方"
"10000002","EN20121031243","100001","202","昆明能讯"
"10000002","EN20121031244","100001","12","云电同方"
"10000002","EN20121031245","100001","203","远信科技"
"10000002","EN20121031246","100001","202","昆明能讯"
"10000002","EN20121031247","100001","203","远信科技"
"10000002","EN20121031248","100001","202","昆明能讯"
"10000003","EN20121031249","100003","202","昆明能讯"
"10000002","EN20121031250","100001","12","云电同方"
"10000002","EN20121031251","100001","203","远信科技"
"10000002","EN20121031252","100001","12","云电同方"
"10000003","EN20121031253","100003","19","楚雄供电局"
"10000002","EN20121031254","100001","203","远信科技"
"10000002","EN20121031255","100001","12","云电同方"
"10000002","EN20121031256","100001","202","昆明能讯"
"10000002","EN20121031257","100001","12","云电同方"
"10000002","EN20121031258","100001","202","昆明能讯"
"10000003","EN20121031259","100001","203","远信科技"
"10000002","EN20121031260","100001","203","远信科技"
"10000002","EN20121031261","100001","12","云电同方"
"10000002","EN20121031262","100001","202","昆明能讯"
"10000002","EN20121031263","100001","12","云电同方"
"10000002","EN20121031264","100001","12","云电同方"
"10000002","EN20121031265","100001","202","昆明能讯"
"10000003","EN20121031266","100001","202","昆明能讯"
"10000002","EN20121031267","100001","203","远信科技"
"10000002","EN20121031268","100001","202","昆明能讯"
"10000003","EN20121031269","100001","12","云电同方"
"10000003","EN20121031270","100003","12","云电同方"
"10000003","EN20121031271","100003","12","云电同方"
"10000002","EN20121031272","100001","202","昆明能讯"
"10000002","EN20121031273","100001","12","云电同方"
"10000003","EN20121031274","100001","203","远信科技"
"10000002","EN20121031275","100001","202","昆明能讯"
"10000003","EN20121031276","100001","12","云电同方"
"10000002","EN20121031277","100001","12","云电同方"
"10000002","EN20121031278","100001","12","云电同方"
"10000002","EN20121031279","100001","12","云电同方"
"10000002","EN20121031280","100001","202","昆明能讯"
"10000002","EN20121031281","100001","203","远信科技"
"10000002","EN20121031282","100001","12","云电同方"
"10000003","EN20121031283","100001","203","远信科技"
"10000002","EN20121031284","100001","203","远信科技"
"10000002","EN20121031285","100001","12","云电同方"
"10000002","EN20121031286","100001","12","云电同方"
"10000002","EN20121031287","100001","203","远信科技"
"10000002","EN20121031288","100001","12","云电同方"
"10000002","EN20121031289","100001","203","远信科技"
"10000002","EN20121031290","100001","12","云电同方"
"10000002","EN20121031291","100003","202","昆明能讯"
"10000002","EN20121031292","100001","12","云电同方"
"10000003","EN20121031293","100003","12","云电同方"
"10000003","EN20121031294","100001","203","远信科技"
"10000003","EN20121031295","100003","12","云电同方"
"10000002","EN20121031296","100001","202","昆明能讯"
"10000003","EN20121031297","100003","12","云电同方"
"10000002","EN20121031298","100003","202","昆明能讯"
"10000002","EN20121031299","100001","12","云电同方"
"10000003","EN20121031300","100001","203","远信科技"
"10000002","EN20121031301","100001","203","远信科技"
"10000002","EN20121031302","100001","202","昆明能讯"
"10000003","EN20121031303","100005","202","昆明能讯"
"10000002","EN20121031304","100001","12","云电同方"
"10000002","EN20121031305","100001","202","昆明能讯"
"10000003","EN20121031306","100003","203","远信科技"
"10000002","EN20121031307","100001","202","昆明能讯"
"10000003","EN20121031308","100003","12","云电同方"
"10000002","EN20121031309","100001","12","云电同方"
"10000002","EN20121031310","100001","12","云电同方"
"10000003","EN20121031311","100001","202","昆明能讯"
"10000002","EN20121031312","100001","12","云电同方"
"10000003","EN20121031313","100001","203","远信科技"
"10000002","EN20121031314","100001","203","远信科技"
"10000003","EN20121031315","100001","202","昆明能讯"
"10000002","EN20121031317","100001","203","远信科技"
"10000002","EN20121031318","100001","203","远信科技"
"10000003","EN20121031319","100003","202","昆明能讯"
"10000003","EN20121031320","100003","202","昆明能讯"
"10000003","EN20121031321","100003","202","昆明能讯"
"10000003","EN20121031322","100001","202","昆明能讯"
"10000002","EN20121031323","100001","203","远信科技"
"10000002","EN20121031324","100001","203","远信科技"
"10000003","EN20121031325","100003","12","云电同方"
"10000002","EN20121031326","100001","203","远信科技"
"10000002","EN20121031327","100001","203","远信科技"
"10000002","EN20121031328","100001","12","云电同方"
"10000002","EN20121031329","100001","202","昆明能讯"
"10000002","EN20121031330","100001","12","云电同方"
"10000002","EN20121031331","100001","202","昆明能讯"
"10000003","EN20121031332","100003","12","云电同方"
"10000002","EN20121031333","100001","12","云电同方"
"10000003","EN20121031334","100003","202","昆明能讯"
"10000002","EN20121031335","100001","203","远信科技"
"10000003","EN20121031336","100003","203","远信科技"
"10000002","EN20121031337","100001","202","昆明能讯"
"10000002","EN20121031338","100001","202","昆明能讯"
"10000002","EN20121031339","100001","203","远信科技"
"10000002","EN20121031340","100001","203","远信科技"
"10000003","EN20121031341","100003","202","昆明能讯"
"10000002","EN20121031342","100001","12","云电同方"
"10000003","EN20121031343","100001","202","昆明能讯"
"10000002","EN20121031344","100001","12","云电同方"
"10000002","EN20121031345","100001","203","远信科技"
"10000003","EN20121031346","100003","202","昆明能讯"
"10000002","EN20121031347","100001","12","云电同方"
"10000003","EN20121031348","100003","202","昆明能讯"
"10000003","EN20121031349","100003","202","昆明能讯"
"10000003","EN20121031350","100003","202","昆明能讯"
"10000003","EN20121031351","100003","202","昆明能讯"
"10000002","EN20121031352","100001","202","昆明能讯"
"10000002","EN20121031353","100001","202","昆明能讯"
"10000002","EN20121031354","100001","202","昆明能讯"
"10000003","EN20121031355","100003","202","昆明能讯"
"10000002","EN20121031356","100001","12","云电同方"
"10000003","EN20121031357","100001","202","昆明能讯"
"10000002","EN20121031358","100001","12","云电同方"
"10000003","EN20121031359","100001","202","昆明能讯"
"10000003","EN20121031361","100001","203","远信科技"
"10000002","EN20121031362","100001","12","云电同方"
"10000002","EN20121031363","100001","203","远信科技"
"10000002","EN20121031364","100001","203","远信科技"
"10000003","EN20121031365","100003","202","昆明能讯"
"10000002","EN20121031366","100001","203","远信科技"
"10000002","EN20121031367","100001","12","云电同方"
"10000002","EN20121031368","100001","202","昆明能讯"
"10000003","EN20121031369","100003","19","楚雄供电局"
"10000002","EN20121031370","100001","202","昆明能讯"
"10000002","EN20121031371","100001","203","远信科技"
"10000002","EN20121031372","100001","12","云电同方"
"10000002","EN20121031373","100001","12","云电同方"
"10000002","EN20121031374","100001","203","远信科技"
"10000002","EN20121031375","100001","203","远信科技"
"10000002","EN20121031376","100001","12","云电同方"
"10000002","EN20121031377","100001","12","云电同方"
"10000002","EN20121031378","100001","202","昆明能讯"
"10000002","EN20121031379","100001","203","远信科技"
"10000002","EN20121031380","100001","12","云电同方"
"10000002","EN20121031381","100001","12","云电同方"
"10000002","EN20121031382","100001","203","远信科技"
"10000003","EN20121031383","100003","12","云电同方"
"10000003","EN20121031384","100003","12","云电同方"
"10000002","EN20121031385","100001","202","昆明能讯"
"10000002","EN20121031386","100001","12","云电同方"
"10000002","EN20121031387","100001","202","昆明能讯"
"10000003","EN20121031388","100003","12","云电同方"
"10000002","EN20121031389","100001","203","远信科技"
"10000002","EN20121031390","100001","202","昆明能讯"
"10000002","EN20121031391","100001","202","昆明能讯"
"10000002","EN20121031392","100001","203","远信科技"
"10000002","EN20121031393","100001","12","云电同方"
"10000002","EN20121031394","100001","202","昆明能讯"
"10000002","EN20121031395","100001","12","云电同方"
"10000002","EN20121031396","100001","203","远信科技"
"10000002","EN20121031397","100001","203","远信科技"
"10000002","EN20121031398","100001","203","远信科技"
"10000002","EN20121031399","100001","12","云电同方"
"10000002","EN20121031400","100001","202","昆明能讯"
"10000002","EN20121031401","100001","12","云电同方"
"10000002","EN20121031402","100001","202","昆明能讯"
"10000002","EN20121031403","100001","12","云电同方"
"10000002","EN20121031404","100001","203","远信科技"
"10000002","EN20121031405","100001","203","远信科技"
"10000002","EN20121031406","100001","12","云电同方"
"10000002","EN20121031407","100001","202","昆明能讯"
"10000002","EN20121031408","100001","12","云电同方"
"10000002","EN20121031409","100001","12","云电同方"
"10000002","EN20121031410","100001","12","云电同方"
"10000003","EN20121031411","100003","12","云电同方"
"10000003","EN20121031412","100003","12","云电同方"
"10000002","EN20121031413","100001","12","云电同方"
"10000002","EN20121031414","100001","12","云电同方"
"10000002","EN20121031415","100001","12","云电同方"
"10000003","EN20121031416","100003","12","云电同方"
"10000002","EN20121031417","100001","12","云电同方"
"10000002","EN20121031418","100001","12","云电同方"
"10000003","EN20121031419","100003","12","云电同方"
"10000003","EN20121031420","100003","12","云电同方"
"10000002","EN20121031421","100001","12","云电同方"
"10000002","EN20121031422","100001","203","远信科技"
"10000002","EN20121031423","100001","12","云电同方"
"10000002","EN20121031424","100001","202","昆明能讯"
"10000002","EN20121031425","100001","202","昆明能讯"
"10000002","EN20121031426","100001","202","昆明能讯"
"10000002","EN20121031427","100001","203","远信科技"
"10000002","EN20121031428","100001","203","远信科技"
"10000003","EN20121031429","100003","12","云电同方"
"10000002","EN20121031430","100001","203","远信科技"
"10000002","EN20121031431","100001","12","云电同方"
"10000003","EN20121031432","100001","12","云电同方"
"10000002","EN20121031433","100003","12","云电同方"
"10000003","EN20121031433","100003","12","云电同方"
"10000002","EN20121031434","100001","203","远信科技"
"10000002","EN20121031435","100001","12","云电同方"
"10000002","EN20121031436","100001","203","远信科技"
"10000002","EN20121031437","100001","203","远信科技"
"10000002","EN20121031438","100001","12","云电同方"
"10000002","EN20121031439","100001","203","远信科技"
"10000002","EN20121031440","100001","12","云电同方"
"10000002","EN20121031441","100001","12","云电同方"
"10000002","EN20121031442","100001","203","远信科技"
"10000002","EN20121031444","100001","202","昆明能讯"
"10000002","EN20121031445","100001","203","远信科技"
"10000002","EN20121031446","100001","12","云电同方"
"10000003","EN20121031447","100003","203","远信科技"
"10000002","EN20121031448","100001","203","远信科技"
"10000003","EN20121031449","100003","12","云电同方"
"10000002","EN20121031450","100001","203","远信科技"
"10000002","EN20121031451","100001","12","云电同方"
"10000003","EN20121031452","100001","203","远信科技"
"10000002","EN20121031453","100001","12","云电同方"
"10000003","EN20121031454","100001","12","云电同方"
"10000002","EN20121031455","100003","203","远信科技"
"10000002","EN20121031456","100001","12","云电同方"
"10000002","EN20121031457","100001","203","远信科技"
"10000002","EN20121031458","100001","12","云电同方"
"10000002","EN20121031459","100001","12","云电同方"
"10000003","EN20121031460","100001","12","云电同方"
"10000002","EN20121031461","100001","12","云电同方"
"10000002","EN20121031462","100001","12","云电同方"
"10000002","EN20121031463","100001","12","云电同方"
"10000002","EN20121031464","100001","12","云电同方"
"10000002","EN20121031465","100001","12","云电同方"
"10000002","EN20121031466","100001","12","云电同方"
"10000002","EN20121031467","100001","12","云电同方"
"10000002","EN20121031468","100001","12","云电同方"
"10000002","EN20121031469","100001","12","云电同方"
"10000003","EN20121031470","100001","203","远信科技"
"10000002","EN20121031471","100001","12","云电同方"
"10000002","EN20121031472","100001","12","云电同方"
"10000002","EN20121031473","100001","12","云电同方"
"10000002","EN20121031474","100001","12","云电同方"
"10000002","EN20121031475","100001","12","云电同方"
"10000002","EN20121031476","100001","12","云电同方"
"10000002","EN20121031477","100001","12","云电同方"
"10000003","EN20121101001","100001","12","云电同方"
"10000002","EN20121101002","100001","12","云电同方"
"10000002","EN20121101003","100001","12","云电同方"
"10000002","EN20121101004","100001","203","远信科技"
"10000002","EN20121101005","100001","203","远信科技"
"10000003","EN20121101006","100003","202","昆明能讯"
"10000002","EN20121101007","100001","203","远信科技"
"10000002","EN20121101008","100001","12","云电同方"
"10000002","EN20121101009","100001","203","远信科技"
"10000002","EN20121101011","100001","202","昆明能讯"
"10000002","EN20121101012","100001","203","远信科技"
"10000002","EN20121101013","100001","202","昆明能讯"
"10000002","EN20121101014","100001","12","云电同方"
"10000002","EN20121101015","100001","203","远信科技"
"10000002","EN20121101016","100001","202","昆明能讯"
"10000002","EN20121101017","100001","203","远信科技"
"10000002","EN20121101018","100001","202","昆明能讯"
"10000003","EN20121101019","100001","203","远信科技"
"10000002","EN20121101020","100001","202","昆明能讯"
"10000002","EN20121101021","100001","203","远信科技"
"10000002","EN20121101022","100005","202","昆明能讯"
"10000004","EN20121101022","100005","202","昆明能讯"
"10000002","EN20121101023","100001","12","云电同方"
"10000002","EN20121101024","100001","12","云电同方"
"10000003","EN20121101025","100003","12","云电同方"
"10000002","EN20121101026","100001","203","远信科技"
"10000002","EN20121101027","100001","202","昆明能讯"
"10000002","EN20121101028","100001","202","昆明能讯"
"10000002","EN20121101029","100001","203","远信科技"
"10000003","EN20121101030","100001","203","远信科技"
"10000002","EN20121101031","100001","203","远信科技"
"10000002","EN20121101032","100001","203","远信科技"
"10000002","EN20121101033","100001","202","昆明能讯"
"10000002","EN20121101034","100001","12","云电同方"
"10000002","EN20121101035","100001","12","云电同方"
"10000002","EN20121101036","100001","203","远信科技"
"10000002","EN20121101037","100001","12","云电同方"
"10000003","EN20121101038","100003","202","昆明能讯"
"10000003","EN20121101039","100003","12","云电同方"
"10000002","EN20121101040","100001","203","远信科技"
"10000002","EN20121101041","100001","203","远信科技"
"10000002","EN20121101042","100001","203","远信科技"
"10000002","EN20121101043","100001","203","远信科技"
"10000002","EN20121101044","100001","202","昆明能讯"
"10000003","EN20121101045","100003","19","楚雄供电局"
"10000002","EN20121101046","100001","203","远信科技"
"10000002","EN20121101047","100001","203","远信科技"
"10000002","EN20121101048","100001","203","远信科技"
"10000004","EN20121101049","100005","202","昆明能讯"
"10000002","EN20121101050","100001","203","远信科技"
"10000002","EN20121101051","100001","203","远信科技"
"10000002","EN20121101052","100001","203","远信科技"
"10000003","EN20121101053","100003","12","云电同方"
"10000002","EN20121101054","100001","12","云电同方"
"10000003","EN20121101055","100003","19","楚雄供电局"
"10000002","EN20121101056","100001","12","云电同方"
"10000002","EN20121101057","100001","12","云电同方"
"10000002","EN20121101058","100001","203","远信科技"
"10000002","EN20121101059","100001","12","云电同方"
"10000003","EN20121101060","100003","12","云电同方"
"10000002","EN20121101061","100001","12","云电同方"
"10000002","EN20121101062","100001","203","远信科技"
"10000003","EN20121101063","100003","19","楚雄供电局"
"10000002","EN20121101064","100001","202","昆明能讯"
"10000002","EN20121101065","100001","203","远信科技"
"10000002","EN20121101066","100001","203","远信科技"
"10000002","EN20121101067","100001","12","云电同方"
"10000002","EN20121101068","100001","202","昆明能讯"
"10000002","EN20121101069","100001","12","云电同方"
"10000002","EN20121101070","100001","202","昆明能讯"
"10000002","EN20121101071","100001","202","昆明能讯"
"10000002","EN20121101072","100001","202","昆明能讯"
"10000002","EN20121101073","100001","203","远信科技"
"10000002","EN20121101074","100001","12","云电同方"
"10000002","EN20121101075","100001","202","昆明能讯"
"10000002","EN20121101076","100001","12","云电同方"
"10000002","EN20121101077","100001","202","昆明能讯"
"10000003","EN20121101078","100003","12","云电同方"
"10000003","EN20121101079","100003","19","楚雄供电局"
"10000003","EN20121101080","100001","18","玉溪供电局"
"10000002","EN20121101082","100001","12","云电同方"
"10000003","EN20121101083","100001","203","远信科技"
"10000002","EN20121101084","100001","203","远信科技"
"10000002","EN20121101085","100001","203","远信科技"
"10000003","EN20121101086","100003","12","云电同方"
"10000003","EN20121101088","100003","19","楚雄供电局"
"10000002","EN20121101089","100001","203","远信科技"
"10000002","EN20121101090","100001","12","云电同方"
"10000002","EN20121101091","100001","12","云电同方"
"10000003","EN20121101092","100003","12","云电同方"
"10000003","EN20121101093","100001","203","远信科技"
"10000003","EN20121101094","100001","203","远信科技"
"10000002","EN20121101095","100001","203","远信科技"
"10000002","EN20121101096","100001","202","昆明能讯"
"10000003","EN20121101097","100003","19","楚雄供电局"
"10000002","EN20121101098","100001","203","远信科技"
"10000002","EN20121101099","100001","203","远信科技"
"10000002","EN20121101100","100001","203","远信科技"
"10000002","EN20121101101","100001","202","昆明能讯"
"10000002","EN20121101102","100001","202","昆明能讯"
"10000002","EN20121101103","100001","202","昆明能讯"
"10000003","EN20121101104","100001","203","远信科技"
"10000002","EN20121101105","100001","203","远信科技"
"10000002","EN20121101106","100001","202","昆明能讯"
"10000003","EN20121101107","100003","12","云电同方"
"10000002","EN20121101108","100001","203","远信科技"
"10000003","EN20121101109","100001","203","远信科技"
"10000002","EN20121101110","100001","202","昆明能讯"
"10000002","EN20121101111","100001","203","远信科技"
"10000002","EN20121101112","100001","203","远信科技"
"10000002","EN20121101113","100001","203","远信科技"
"10000002","EN20121101114","100001","202","昆明能讯"
"10000002","EN20121101115","100001","202","昆明能讯"
"10000002","EN20121101116","100001","202","昆明能讯"
"10000002","EN20121101117","100001","203","远信科技"
"10000003","EN20121101118","100001","203","远信科技"
"10000002","EN20121101119","100001","202","昆明能讯"
"10000002","EN20121101120","100001","12","云电同方"
"10000003","EN20121101121","100003","12","云电同方"
"10000003","EN20121101122","100001","12","云电同方"
"10000003","EN20121101123","100003","12","云电同方"
"10000002","EN20121101124","100001","202","昆明能讯"
"10000003","EN20121101125","100003","19","楚雄供电局"
"10000002","EN20121101126","100001","12","云电同方"
"10000003","EN20121101127","100003","19","楚雄供电局"
"10000002","EN20121101128","100001","203","远信科技"
"10000002","EN20121101129","100001","203","远信科技"
"10000003","EN20121101130","100003","12","云电同方"
"10000002","EN20121101131","100001","202","昆明能讯"
"10000002","EN20121101132","100001","12","云电同方"
"10000002","EN20121101133","100001","203","远信科技"
"10000002","EN20121101134","100001","12","云电同方"
"10000002","EN20121101135","100001","12","云电同方"
"10000002","EN20121101136","100001","12","云电同方"
"10000002","EN20121101137","100001","12","云电同方"
"10000002","EN20121101138","100001","12","云电同方"
"10000002","EN20121101139","100001","12","云电同方"
"10000002","EN20121101140","100003","203","远信科技"
"10000003","EN20121101140","100003","203","远信科技"
"10000002","EN20121101141","100001","203","远信科技"
"10000003","EN20121101142","100001","203","远信科技"
"10000002","EN20121101143","100001","202","昆明能讯"
"10000003","EN20121101144","100001","203","远信科技"
"10000002","EN20121101145","100001","203","远信科技"
"10000003","EN20121101146","100001","203","远信科技"
"10000002","EN20121101148","100001","203","远信科技"
"10000002","EN20121101149","100001","202","昆明能讯"
"10000003","EN20121101150","100001","18","玉溪供电局"
"10000002","EN20121101152","100001","203","远信科技"
"10000002","EN20121101153","100001","12","云电同方"
"10000002","EN20121101154","100001","203","远信科技"
"10000002","EN20121101155","100001","203","远信科技"
"10000002","EN20121101156","100001","12","云电同方"
"10000002","EN20121101157","100001","12","云电同方"
"10000002","EN20121101158","100001","202","昆明能讯"
"10000003","EN20121101159","100003","18","玉溪供电局"
"10000002","EN20121101160","100001","12","云电同方"
"10000002","EN20121101161","100001","12","云电同方"
"10000002","EN20121101162","100001","12","云电同方"
"10000002","EN20121101163","100001","203","远信科技"
"10000002","EN20121101164","100001","203","远信科技"
"10000002","EN20121101165","100001","12","云电同方"
"10000002","EN20121101166","100001","203","远信科技"
"10000002","EN20121101167","100001","12","云电同方"
"10000002","EN20121101168","100001","203","远信科技"
"10000002","EN20121101169","100001","203","远信科技"
"10000002","EN20121101170","100001","203","远信科技"
"10000002","EN20121101172","100001","12","云电同方"
"10000002","EN20121101173","100001","12","云电同方"
"10000002","EN20121101174","100003","203","远信科技"
"10000002","EN20121101175","100001","203","远信科技"
"10000003","EN20121101176","100001","203","远信科技"
"10000002","EN20121101177","100001","203","远信科技"
"10000002","EN20121101178","100001","12","云电同方"
"10000002","EN20121101179","100001","203","远信科技"
"10000002","EN20121101180","100001","12","云电同方"
"10000002","EN20121101181","100001","203","远信科技"
"10000003","EN20121101182","100003","203","远信科技"
"10000002","EN20121101183","100001","203","远信科技"
"10000002","EN20121101184","100001","203","远信科技"
"10000002","EN20121101185","100001","203","远信科技"
"10000002","EN20121101186","100003","19","楚雄供电局"
"10000002","EN20121101187","100001","12","云电同方"
"10000003","EN20121101188","100003","12","云电同方"
"10000003","EN20121101189","100003","203","远信科技"
"10000002","EN20121101190","100001","12","云电同方"
"10000002","EN20121101191","100001","203","远信科技"
"10000002","EN20121101192","100001","203","远信科技"
"10000002","EN20121101193","100001","203","远信科技"
"10000002","EN20121101194","100001","203","远信科技"
"10000002","EN20121101195","100001","12","云电同方"
"10000002","EN20121101196","100001","12","云电同方"
"10000002","EN20121101197","100001","12","云电同方"
"10000002","EN20121101198","100001","12","云电同方"
"10000002","EN20121101199","100001","202","昆明能讯"
"10000002","EN20121101200","100001","12","云电同方"
"10000002","EN20121101201","100001","12","云电同方"
"10000002","EN20121101202","100001","203","远信科技"
"10000002","EN20121101203","100001","12","云电同方"
"10000002","EN20121101204","100003","203","远信科技"
"10000002","EN20121101205","100001","12","云电同方"
"10000003","EN20121101206","100003","12","云电同方"
"10000002","EN20121101207","100001","12","云电同方"
"10000002","EN20121101208","100001","203","远信科技"
"10000003","EN20121101209","100003","12","云电同方"
"10000003","EN20121101210","100006","202","昆明能讯"
"10000002","EN20121101211","100001","203","远信科技"
"10000002","EN20121101212","100001","203","远信科技"
"10000002","EN20121101213","100001","203","远信科技"
"10000002","EN20121101214","100001","203","远信科技"
"10000003","EN20121101215","100003","12","云电同方"
"10000002","EN20121101216","100001","203","远信科技"
"10000003","EN20121101217","100003","12","云电同方"
"10000003","EN20121101218","100001","203","远信科技"
"10000002","EN20121101219","100001","202","昆明能讯"
"10000002","EN20121101220","100001","12","云电同方"
"10000003","EN20121101221","100003","19","楚雄供电局"
"10000002","EN20121101222","100001","203","远信科技"
"10000002","EN20121101223","100001","203","远信科技"
"10000002","EN20121101224","100001","202","昆明能讯"
"10000003","EN20121101226","100003","12","云电同方"
"10000002","EN20121101227","100001","203","远信科技"
"10000002","EN20121101228","100001","202","昆明能讯"
"10000002","EN20121101229","100001","203","远信科技"
"10000002","EN20121101230","100001","202","昆明能讯"
"10000003","EN20121101231","100001","12","云电同方"
"10000002","EN20121101232","100001","12","云电同方"
"10000003","EN20121101233","100003","12","云电同方"
"10000002","EN20121101234","100001","202","昆明能讯"
"10000002","EN20121101235","100001","202","昆明能讯"
"10000002","EN20121101236","100001","202","昆明能讯"
"10000002","EN20121101237","100001","203","远信科技"
"10000003","EN20121101238","100003","25","临沧供电局"
"10000002","EN20121101239","100001","25","临沧供电局"
"10000002","EN20121101240","100001","25","临沧供电局"
"10000002","EN20121101241","100001","25","临沧供电局"
"10000002","EN20121101242","100001","25","临沧供电局"
"10000002","EN20121101243","100001","25","临沧供电局"
"10000002","EN20121101244","100001","25","临沧供电局"
"10000002","EN20121101245","100001","202","昆明能讯"
"10000002","EN20121101246","100001","203","远信科技"
"10000002","EN20121101247","100001","202","昆明能讯"
"10000002","EN20121101248","100001","12","云电同方"
"10000002","EN20121101249","100001","202","昆明能讯"
"10000002","EN20121101250","100001","12","云电同方"
"10000002","EN20121101251","100001","202","昆明能讯"
"10000002","EN20121101252","100001","203","远信科技"
"10000002","EN20121101253","100001","17","普洱供电局"
"10000002","EN20121101254","100001","203","远信科技"
"10000002","EN20121101255","100001","202","昆明能讯"
"10000002","EN20121101256","100001","12","云电同方"
"10000003","EN20121101257","100003","12","云电同方"
"10000003","EN20121101258","100003","12","云电同方"
"10000002","EN20121101259","100001","12","云电同方"
"10000002","EN20121101260","100001","203","远信科技"
"10000002","EN20121101261","100001","203","远信科技"
"10000003","EN20121101262","100001","12","云电同方"
"10000002","EN20121101263","100001","12","云电同方"
"10000002","EN20121101264","100001","202","昆明能讯"
"10000003","EN20121101265","100001","203","远信科技"
